"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2022","155614",,"Not Submitted","3447 3457 W FOSTER AVE","60625","0.0","false","NORTH PARK",,"52,200",,,,,,,,,,,,,,,,"41.97556033227","-87.71545853177","(41.97556033227039, -87.71545853176517)","2022-155614"
"2022","250092","Judge Harry M. Fisher Apartments","Submitted Data","5821 N Broadway St","60660","3.5","false","EDGEWATER","Multifamily Housing","173,733","1964","1",,"78","3,627,255.1","8,241,230","0","0",,"68.3","108.3","70.5","110.1","915.5","5.3","41.98765562648","-87.6600457278","(41.98765562647958, -87.66004572780321)","2022-250092"
"2022","175265",,"Not Submitted","3201 3219 W NORTH AVE","60647","0.0","false","HUMBOLDT PARK",,"52,650",,,,,,,,,,,,,,,,"41.91000478799","-87.70703232428","(41.91000478799483, -87.70703232428225)","2022-175265"
"2022","254225","Ray and Joan Kroc Corps Community Center","Submitted Data","1250 W 119th St","60643","1.0","false","West Pullman","Fitness Center/Health Club/Gym","158,483","2012","1",,,"8,359,539.2","15,617,716","0","0",,"151.3","251.2","154.9","252.2","1,999.2","12.6","41.6777603931","-87.65366213756","(41.677760393095106, -87.65366213755682)","2022-254225"
"2022","252040","Kersten Physics Teaching Center","Submitted Data","5720 S Ellis Ave","60637","2.0","false","HYDE PARK","College/University","59,287","1985","1",,,"1,505,829.3","0","5,002,513.7","1,090,872",,"128.2","189.4","126.3","188","588","9.9","41.79075786006","-87.60143586379","(41.790757860060694, -87.6014358637859)","2022-252040"
"2022","240338","Lakeside on the Park Condominium","Submitted Data","1250 S INDIANA AVE","60605","4.0","false","NEAR SOUTH SIDE","Multifamily Housing","267,040","2004","1",,"74","4,782,743.8","10,302,065.8","0","0",,"72.7","116.7","74.6","118.7","1,177.1","5.7","41.86609117936","-87.62266724496","(41.86609117936001, -87.62266724496163)","2022-240338"
"2022","146019",,"Not Submitted","4730  N KIMBALL AVE","60625","0.0","false","ALBANY PARK",,"88,413",,,,,,,,,,,,,,,,"41.96751720453","-87.71348537483","(41.96751720452502, -87.71348537483077)","2022-146019"
"2022","251677","Darwin -CPS","Submitted Data","3116 W Belden Ave","60647","2.5","false","LOGAN SQUARE","K-12 School","121,241","1900","3",,"51","3,638,277","4,203,819.7","0","0",,"64.7","120.4","67.4","123.3","702.5","5.8","41.92334997667","-87.70543098761","(41.923349976671894, -87.70543098761328)","2022-251677"
"2022","175845",,"Not Submitted","2451  W HOWARD ST","60645","0.0","false","WEST RIDGE",,"77,015",,,,,,,,,,,,,,,,"42.01938098668","-87.69207353162","(42.01938098668099, -87.69207353162442)","2022-175845"
"2022","172679","Cook Brothers","Submitted Data","1740 N Kostner Ave","60639","1.5","false","HUMBOLDT PARK","Retail Store","384,492","1977","1",,"33","5,214,241.3","5,848,204.4","0","0",,"102.7","192.5","103.2","189.7","997.4","9.3","41.91276950189","-87.73634835671","(41.91276950189482, -87.7363483567106)","2022-172679"
"2022","119885",,"Submitted Data","1050  W 79TH ST","60620","3.0","false","AUBURN GRESHAM","Senior Living Community","60,500","2005","1",,"47","2,355,133","2,446,700","0","0",,"79.4","151.5","81.5","152","440.2","7.3","41.75064861933","-87.65092232062","(41.75064861933454, -87.65092232062139)","2022-119885"
"2022","251388","Greeley Elementary -CPS","Submitted Data","832 W Sheridan Rd","60613","1.0","false","LAKE VIEW","K-12 School","60,718","1978","1",,"10","4,201,854.3","28,800","0","0",,"69.7","194.3","70.6","196.8","555","9.1","41.95283701351","-87.65097549411","(41.95283701350835, -87.65097549411013)","2022-251388"
"2022","254409","Haberdasher Square Lofts","Submitted Data","728 W Jackson Blvd","60661","3.5","false","NEAR WEST SIDE","Multifamily Housing","427,614","1927","2",,"72","8,706,592.5","18,382,654.3","0","0",,"64.4","103.8","65.5","103.7","2,123.2","5","41.87808092559","-87.64529984956","(41.878080925593714, -87.64529984955941)","2022-254409"
"2022","101950","332 Property LLC","Submitted Data","332 S Michigan Ave","60604","3.5","false","LOOP","Office","529,401","1910","1",,"71","14,712,241.2","29,573,324.1","0","0",,"83.7","136.5","87.2","138.2","3,508.6","6.6","41.87748017698","-87.62444658849","(41.87748017697733, -87.62444658849093)","2022-101950"
"2022","254997","Linkt Apartments","Submitted Data","830 N MILWAUKEE AVE","60642","4.0","false","West Town","Multifamily Housing","63,568","2017","1",,"91","1,463,305.6","1,299,531.6","0","0",,"51.1","101","51.3","100.3","261.8","4.8","41.89691823704","-87.65668624184","(41.89691823704051, -87.65668624184336)","2022-254997"
"2022","172610","Riverpoint Owner, LLC","Submitted Data","1730 W Fullerton Ave","60614","2.0","false","LINCOLN PARK","Strip Mall","211,025","1998","1",,,"16,369,554.9","8,713,808.7","0","0",,"118.9","260.6","118.7","258.2","2,618.9","12.4","41.92521232759","-87.67192542514","(41.92521232759425, -87.67192542513618)","2022-172610"
"2022","242554",,"Submitted Data","3001 S MICHIGAN AVE","60616","2.0","false","DOUGLAS","Multifamily Housing","293,042","1964","1",,"46","3,704,062.5","18,716,907.4","0","0",,"107.8","144.3","112.1","148","1,482","7.1","41.83954494293","-87.62308969922","(41.839544942931575, -87.62308969921595)","2022-242554"
"2022","251386","Crown Community Academy -CPS","Exempt","2128 S St Louis Ave","60623",,"true","NORTH LAWNDALE",,"63,352",,,,,,,,,,,,,,,,"41.85266154968","-87.71250679904","(41.85266154967836, -87.71250679904112)","2022-251386"
"2022","157320",,"Submitted Data","24  S MORGAN ST","60607","2.0","false","NEAR WEST SIDE","Multifamily Housing","129,844","2008","1",,"50","3,159,480.9","5,460,616.8","0","0",,"66.4","112.3","67.4","111.5","706.2","5.4","41.88098164434","-87.65215509408","(41.88098164434496, -87.65215509407778)","2022-157320"
"2022","175523","222 West Hubbard Street","Submitted Data","222 W Hubbard St","60654","3.0","false","NEAR NORTH SIDE","Office","66,095","1905","1",,"61","2,704,244.4","2,145,510.1","0","0",,"73.4","148.6","75.3","149.8","470.1","7.1","41.89007914428","-87.63503836217","(41.89007914428136, -87.63503836217389)","2022-175523"
"2022","257001",,"Submitted Data","540 W Webster","60614","4.0","false",,"Multifamily Housing","273,506","2015","1",,"95","4,533,565.2","6,264,130","0","0",,"52.2","93.2","52.5","92.4","929.9","4.5","41.92200966086","-87.64299271703","(41.922009660860056, -87.64299271703334)","2022-257001"
"2022","251557","Lavizzo Elementary - CPS","Submitted Data","137 W 108th Pl","60628","1.0","false","ROSELAND","K-12 School","83,900","1999","1",,"24","3,177,803.8","4,213,710.1","0","0",,"88.1","158.8","89.9","158","642.4","7.7","41.69698446268","-87.6270772296","(41.69698446268434, -87.62707722960421)","2022-251557"
"2022","137704","Vranas and Assoc. C/O Realty and Mortgage Co.","Submitted Data","346 N Justine St","60607","4.0","false","NEAR WEST SIDE","Office","91,680","1915","1",,"98","906,552.7","2,398,993.1","0","0",,"36.1","55.2","37.3","55.5","246.8","2.7","41.88789268024","-87.66566105578","(41.88789268024026, -87.66566105578042)","2022-137704"
